,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Mean Response,,,,,,,,,,,,,,Number of Students Responding to the Question,,,,,,,,,,,,,,,,
,,,,,,,Instructor Evaluation,,,,,,,,,Course Evaluation,,,,,Instructor Evaluation,,,,,,,,,Course Evaluation,,,,,,,
TERM,COURSE,CRN,INSTRUCTOR NAME,SECTION ENROLLMENT,XLIST GROUP,XLIST ENROLLMENT,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
PLEASE NOTE: The order of the questions on this Summary Sheet differs slightly from the order of questions on ESTHER (ESTHER additionally displays Course Evaluations as separate from Instructor Evaluations).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PLEASE NOTE: COURSES WITH MULTIPLE INSTRUCTORS HAVE MULTIPLE ROWS, ONE ROW PER INSTRUCTOR.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PLEASE NOTE RE CROSS-LISTED COURSES: If a course is cross-listed, evaluation results have been combined and the combined total will appear under each course listing, and under each instructor's name.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall 07,ARCH 301 001,10567,"Hight, Charles C.",21,,,1.15,1.25,1.25,1.15,1.10,1.35,1.15,1.30,1.10,1.60,1.45,1.30,1.20,4.85,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,7
Fall 07,ARCH 311 001,10568,"Fox, David S.",18,,,1.41,2.35,1.13,1.76,1.59,2.24,2.41,2.27,1.53,1.82,2.00,2.41,2.00,2.18,17,17,16,17,17,17,17,15,17,17,17,17,17,17,17,17,6
Fall 07,ARCH 313 001,10569,"Taylor, Rives T.",15,H8,15,2.62,3.38,3.08,1.77,2.31,2.54,2.54,2.85,2.00,3.23,2.38,2.77,3.23,2.46,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2
Fall 07,ARCH 316 001,10570,"French, Christopher J.",21,,,2.21,2.68,2.06,2.37,2.32,3.26,3.37,2.89,2.47,2.89,2.95,3.05,3.37,3.26,19,19,18,19,19,19,19,19,19,19,19,19,19,19,19,19,5
Fall 07,ARCH 316 001,10570,"Bachman, Leonard R.",21,,,2.00,2.63,2.21,2.16,2.58,3.21,3.26,3.21,2.63,2.89,2.95,3.05,3.37,3.26,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,5
Fall 07,ARCH 327 001,10571,"Samuels, Danny M.",9,,,1.67,1.44,1.11,1.44,1.56,1.33,1.67,1.33,1.33,1.89,1.44,1.44,1.44,2.89,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,1
Fall 07,ARCH 327 001,10571,"Grenader, Nonya S.",9,,,1.67,1.67,1.44,1.56,1.44,1.44,1.56,1.33,1.33,1.89,1.44,1.44,1.44,2.89,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,1
Fall 07,ARCH 328 001,13029,"Hamadeh, Shirine T.",3,L7,9,1.33,2.00,1.11,1.33,2.22,2.11,1.78,1.78,1.22,1.56,1.67,1.50,1.78,4.44,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,1
Fall 07,ARCH 345 001,10573,"Hight, Charles C.",27,,,1.30,1.74,1.61,2.09,1.96,1.96,1.74,1.87,1.35,1.52,2.00,2.00,1.77,2.91,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,22,4
Fall 07,ARCH 353 001,10574,"White, Frank S.",5,,,1.33,1.33,1.00,1.00,1.33,1.33,1.33,1.33,1.00,1.67,1.33,1.00,1.33,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
