,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Mean Response,,,,,,,,,,,,,,Number of Students Responding to the Question,,,,,,,,,,,,,,,,
Fall 09,ANTH 302 001,14465,"Faubion, James D.",11,,,1.73,2.27,1.27,1.80,1.91,2.55,2.45,2.09,1.09,1.64,2.09,1.80,2.45,3.09,11,11,11,10,11,11,11,11,11,11,11,10,11,11,11,10,2
Fall 09,ANTH 338 001,14469,"Adair-Kriz, Michael D.",20,,,2.00,2.28,1.83,2.06,1.83,1.83,1.94,2.22,2.06,2.17,2.22,2.11,2.22,2.82,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,15,5
Fall 09,ANTH 347 001,14470,"Faubion, James D.",10,,,1.29,1.43,1.29,1.43,1.57,1.43,1.43,1.43,1.29,1.43,1.43,1.71,1.57,2.71,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,1
Fall 09,ANTH 355 001,14477,"Fleisher, Jeffrey B.",9,,,1.40,1.40,1.20,1.20,1.20,1.40,1.20,1.20,1.20,2.00,1.60,1.60,1.40,3.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
Fall 09,ANTH 372 001,14531,"Vann, Elizabeth F.",15,,,1.45,1.73,1.36,1.73,1.45,1.55,1.64,1.55,1.45,1.73,1.82,1.36,1.55,3.45,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,3
Fall 09,ANTH 407 001,10858,"Willis, Christina M.",0,J3,4,3.00,3.33,2.00,2.33,2.00,2.67,3.00,3.67,3.00,3.67,3.00,2.00,3.67,3.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 09,ANTH 458 001,14479,"McIntosh, Susan K.",10,,,1.75,1.50,1.88,1.63,1.00,1.38,1.25,1.38,1.13,1.63,1.38,1.13,1.25,4.13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2
Fall 09,ANTH 500 001,11739,"Englebretson, Robert E.",0,T5,3,1.00,1.00,1.00,1.00,1.00,1.00,1.50,1.00,1.00,1.00,1.00,1.00,1.00,4.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 09,ANTH 501 001,11740,"Crosswhite, Katherine M.",0,H9,3,2.00,1.50,2.50,3.00,2.00,2.00,2.00,1.50,2.00,2.00,2.00,2.00,2.00,2.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 09,ANTH 506 001,14476,"Faubion, James D.",9,,,1.13,1.25,1.00,1.13,1.25,1.88,1.50,1.25,1.00,1.63,1.88,1.63,1.50,2.75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
Fall 09,ANTH 572 001,14532,"Vann, Elizabeth F.",8,,,1.14,1.29,1.00,1.29,1.43,1.57,1.29,1.14,1.14,1.57,1.29,1.86,1.43,2.57,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
Fall 09,ANTH 600 002,10878,"Faubion, James D.",6,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
Fall 09,ANTH 600 011,13402,"Fleisher, Jeffrey B.",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 09,ANTH 601 001,14895,"Boyer, Dominic C.",4,,,1.25,1.50,1.00,1.00,1.00,1.00,1.50,1.00,1.00,2.00,1.50,1.75,1.50,2.50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
Fall 09,ANTH 800 001,10894,"Faubion, James D.",13,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Fall 09,ARAB 101 001,10586,"Awad, Maher M.",16,,,1.57,1.79,1.14,1.29,1.21,1.86,1.93,1.71,1.50,1.57,1.50,1.64,1.64,3.29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4
Fall 09,ARAB 201 001,10589,"Awad, Maher M.",10,,,2.10,2.00,1.80,1.80,1.40,2.30,2.50,2.00,1.60,2.30,1.89,2.30,2.20,2.60,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,2
Fall 09,ARAB 301 001,10697,"Awad, Maher M.",3,,,2.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,4.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 09,ARAB 398 001,10590,"Awad, Maher M.",3,,,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.50,1.33,1.33,1.33,1.33,3.00,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2
Fall 09,ARCH 101 001,10563,"Samuels, Danny M.",24,,,1.29,1.57,1.29,1.52,1.38,1.38,1.33,1.33,1.29,1.29,1.10,1.14,1.10,4.67,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,6
Fall 09,ARCH 101 001,10563,"Grenader, Nonya S.",24,,,1.24,1.33,1.14,1.24,1.10,1.14,1.24,1.14,1.19,1.29,1.10,1.14,1.10,4.67,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,6
Fall 09,ARCH 201 001,10565,"Schaum, Robert T.",19,,,1.59,1.53,2.00,1.59,2.00,1.82,1.41,1.76,1.19,1.76,1.18,1.00,1.29,5.00,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,4
Fall 09,ARCH 201 001,10565,"Oliver, Douglas E.",19,,,1.82,1.47,2.44,1.24,1.18,1.18,1.41,1.29,1.06,1.76,1.18,1.00,1.29,5.00,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,4
Fall 09,ARCH 207 040,10566,"Wittenberg, Gordon G.",22,,,2.33,2.19,2.71,2.55,2.10,2.62,2.62,2.86,2.19,2.67,3.45,2.86,3.00,2.55,21,21,21,20,21,21,21,21,21,21,20,21,21,20,21,20,6
Fall 09,ARCH 221 001,14637,"Leoni, Francesca",1,B3,4,1.50,1.75,1.50,1.50,1.50,2.00,1.50,1.75,1.00,1.75,2.00,2.00,1.75,3.25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2
Fall 09,ARCH 301 001,10567,"Hight, Charles C.",24,,,1.26,1.22,1.17,1.22,1.13,1.22,1.22,1.17,1.09,1.26,1.13,1.13,1.13,4.52,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,7
Fall 09,ARCH 301 001,10567,"Robinson, John M.",24,,,1.22,1.09,1.17,1.17,1.17,1.26,1.17,1.13,1.13,1.26,1.13,1.13,1.13,4.52,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,7
Fall 09,ARCH 307 001,14021,"Albers, Andrew S.",15,,,1.57,1.57,1.50,1.21,1.29,1.69,1.71,1.43,1.43,1.79,2.00,2.14,1.79,2.07,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,13,3
Fall 09,ARCH 307 001,14021,"Alfaro, Ernesto D.",15,,,1.86,1.64,1.71,1.64,1.64,1.79,1.86,1.86,1.69,1.79,2.00,2.14,1.79,2.07,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,13,3
Fall 09,ARCH 311 001,10568,"Fox, David S.",36,,,1.75,1.92,1.79,1.75,1.79,2.00,2.00,1.83,1.67,1.84,1.92,2.16,2.00,2.32,24,24,24,24,24,24,24,24,24,25,25,25,25,25,24,24,5
Fall 09,ARCH 313 001,10569,"Taylor, Rives T.",44,H8,48,1.66,1.83,1.76,1.74,1.91,1.91,1.86,1.97,1.71,1.97,2.03,2.21,2.06,2.40,35,35,34,34,35,35,35,35,35,35,35,34,35,35,34,35,7
Fall 09,ARCH 316 001,14943,"Redding, Stephen M.",25,,,1.52,1.65,1.39,1.78,1.82,2.09,2.13,1.96,1.52,1.96,2.17,2.50,2.35,2.65,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,22,7
Fall 09,ARCH 327 001,10571,"Samuels, Danny M.",10,,,1.44,1.33,1.44,1.44,1.33,1.56,1.44,1.33,1.33,1.89,1.78,1.56,1.56,4.44,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3
Fall 09,ARCH 327 001,10571,"Grenader, Nonya S.",10,,,1.44,1.44,1.33,1.44,1.44,1.44,1.44,1.33,1.33,1.89,1.78,1.56,1.56,4.44,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3
Fall 09,ARCH 344 001,12127,"Parsons, Spencer W.",8,,,1.75,2.25,1.75,2.00,2.00,2.50,2.25,2.00,1.75,2.20,2.20,2.20,2.20,2.80,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,2
Fall 09,ARCH 345 001,14585,"El-Dahdah, Fares",26,H1,37,2.30,2.77,2.07,2.47,2.47,2.70,2.70,2.77,2.24,2.67,3.13,2.83,3.03,2.67,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,27,12
Fall 09,ARCH 353 001,10574,"White, Frank S.",6,,,1.33,1.67,1.33,1.83,1.67,1.33,1.50,1.50,1.17,1.50,1.17,1.50,1.33,2.83,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Fall 09,ARCH 361 001,14603,"Hamadeh, Shirine T.",1,H7,5,2.00,2.80,1.60,1.60,2.40,1.60,1.80,2.00,1.80,2.40,2.40,2.00,2.20,2.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2
Fall 09,ARCH 379 001,14606,"Presciutti, Diana B.",1,I3,11,1.00,1.10,1.00,1.00,1.00,1.20,1.30,1.00,1.10,1.20,1.30,1.60,1.30,3.20,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,3
Fall 09,ARCH 401 001,10575,"Jimenez, Carlos",21,,,1.37,1.26,1.47,1.26,1.16,1.16,1.11,1.16,1.11,1.47,1.32,1.28,1.32,4.63,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,18,4
Fall 09,ARCH 401 001,10575,"Morrow, Michael M.",21,,,1.42,1.32,1.42,1.11,1.21,1.21,1.26,1.16,1.26,1.47,1.32,1.28,1.32,4.63,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,18,4
Fall 09,ARCH 414 001,14958,"Schaum, Robert T.",4,,,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,2.00,2.00,1.33,1.67,4.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 09,ARCH 423 001,14956,"Fleishacker, Alan L.",10,,,1.11,1.22,1.00,1.22,1.00,1.56,1.56,1.22,1.00,1.33,1.67,1.56,1.44,2.33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,2
Fall 09,ARCH 455 001,10578,"Lord, Tom F.",6,,,1.17,1.17,1.50,1.00,1.17,1.00,1.00,1.00,1.00,1.33,1.33,1.67,1.00,2.83,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,0
Fall 09,ARCH 483 001,14984,"Last, Nana D.",8,,,1.25,1.50,1.00,1.00,1.50,1.25,1.00,1.00,1.25,1.50,1.25,1.00,1.25,3.25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
Fall 09,ARCH 499 001,13042,"Powell, Joe M.",7,,,1.80,1.40,1.80,1.80,2.00,2.00,1.60,2.00,1.40,1.83,2.00,1.33,1.33,1.83,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5
Fall 09,ARCH 500 001,10584,"Casbarian, John J.",20,,,1.86,1.86,1.86,1.71,1.86,2.14,2.14,1.86,1.86,2.13,2.00,2.13,1.88,3.63,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,4,4
Fall 09,ARCH 501 001,10585,"Satterfield, Blair H.",11,,,5.00,4.50,3.00,4.50,2.50,4.50,4.50,4.50,4.50,5.00,3.00,2.50,3.50,4.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
Fall 09,ARCH 503 001,10588,"Wittenberg, Gordon G.",22,,,2.94,2.75,2.94,2.88,2.69,3.31,3.06,3.19,2.63,2.69,2.47,2.69,3.25,4.25,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,0
Fall 09,ARCH 503 001,10588,"Finley, Dawn M.",22,,,2.38,2.50,3.06,3.00,2.94,3.06,3.38,3.25,3.00,2.69,2.47,2.69,3.25,4.25,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,0
Fall 09,ARCH 507 001,10591,"Wittenberg, Gordon G.",11,,,3.33,3.33,3.33,3.33,2.67,3.33,3.33,3.33,2.33,2.33,3.33,2.67,3.00,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 09,ARCH 516 001,14944,"Redding, Stephen M.",17,,,1.64,2.18,1.18,2.27,1.73,3.09,3.00,2.55,1.73,2.00,2.55,2.91,2.90,2.27,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,0
Fall 09,ARCH 601 001,10595,"Cannady, William T.",6,,,1.17,1.33,1.17,1.00,1.33,1.50,1.33,1.17,1.17,1.33,1.17,1.33,1.33,4.83,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,3
Fall 09,ARCH 601 002,10613,"Pope, Albert H.",12,,,1.38,1.25,1.25,1.13,1.25,1.13,1.00,1.00,1.00,2.00,1.44,1.56,1.33,3.89,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,1
Fall 09,ARCH 601 003,10616,"Wamble, Mark S.",11,,,2.00,2.00,1.14,1.43,1.29,1.29,1.43,1.57,1.71,1.86,1.43,1.57,1.57,4.86,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1
Fall 09,ARCH 601 004,12133,"Turan, Fatma N.",13,,,1.44,1.44,1.00,1.33,1.00,1.44,1.11,1.22,1.00,1.44,1.38,1.00,1.11,4.89,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,2
Fall 09,ARCH 607 001,14022,"Alfaro, Ernesto D.",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.50,2.00,1.50,3.00,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1
Fall 09,ARCH 607 001,14022,"Albers, Andrew S.",3,,,1.50,1.50,1.00,1.00,1.00,1.50,1.50,1.50,1.50,1.00,1.50,2.00,1.50,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 09,ARCH 610 001,10618,"Fitzsimons, Juan K.",10,,,2.25,2.25,2.75,2.25,2.50,2.50,2.50,2.50,2.25,1.25,1.50,2.00,1.25,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
Fall 09,ARCH 610 001,10618,"Casbarian, John J.",10,,,1.25,1.25,1.75,1.25,1.50,1.50,1.50,1.50,1.25,1.25,1.50,2.00,1.25,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
Fall 09,ARCH 611 001,10622,"Fox, David S.",4,,,1.25,2.00,1.25,1.50,2.50,2.25,2.00,2.25,1.75,2.25,2.25,2.75,2.25,2.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
Fall 09,ARCH 613 001,10634,"Taylor, Rives T.",9,,,2.11,2.44,1.78,2.00,2.67,2.67,2.89,2.67,1.67,2.67,2.56,2.67,2.33,2.89,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,4
Fall 09,ARCH 614 001,14959,"Schaum, Robert T.",13,,,1.33,2.00,1.33,1.50,1.33,1.17,1.33,1.50,1.17,1.50,1.17,1.17,1.33,3.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
Fall 09,ARCH 615 001,12147,"Loucks, Chad O.",7,,,1.50,1.50,1.17,1.33,1.50,1.33,1.50,1.50,1.33,1.50,1.67,2.33,1.50,1.83,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1
Fall 09,ARCH 617 001,12130,"Albert, Laurence D.",8,,,1.67,1.83,1.33,1.50,1.67,2.00,2.00,1.83,1.50,2.17,2.17,2.33,2.17,3.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
Fall 09,ARCH 617 001,12130,"Whitehead, Kerry C.",8,,,1.67,1.67,1.33,1.50,1.33,1.83,1.83,1.67,1.67,2.17,2.17,2.33,2.17,3.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
Fall 09,ARCH 620 001,10637,"Fitzsimons, Juan K.",10,,,4.00,4.50,4.25,4.25,4.00,4.25,4.25,4.50,4.25,4.25,4.25,3.75,4.25,3.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
Fall 09,ARCH 620 001,10637,"Casbarian, John J.",10,,,2.00,2.25,2.50,2.25,2.50,2.25,2.25,2.25,2.25,4.25,4.25,3.75,4.25,3.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
Fall 09,ARCH 623 001,14957,"Fleishacker, Alan L.",10,,,1.25,1.50,1.25,1.00,1.25,1.75,1.75,1.25,1.25,1.25,2.00,2.00,1.25,2.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Fall 09,ARCH 627 001,10641,"Grenader, Nonya S.",9,,,1.00,1.00,1.00,1.00,1.40,1.00,1.20,1.20,1.00,2.20,1.25,1.00,1.60,4.80,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1
Fall 09,ARCH 627 001,10641,"Samuels, Danny M.",9,,,1.00,1.00,1.00,1.00,1.40,1.00,1.20,1.20,1.00,2.20,1.25,1.00,1.60,4.80,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1
Fall 09,ARCH 639 001,12132,"Robinson, John M.",21,,,1.22,1.56,1.13,1.33,1.56,1.56,1.67,1.56,1.56,1.22,1.44,1.67,1.44,3.11,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,1
Fall 09,ARCH 645 001,10659,"El-Dahdah, Fares",9,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,4.00,2.50,2.50,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0
Fall 09,ARCH 653 001,10660,"White, Frank S.",19,,,1.54,1.69,1.15,1.23,1.38,1.23,1.46,1.38,1.15,1.62,1.31,1.31,1.31,3.15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0
Fall 09,ARCH 655 001,10661,"Lord, Tom F.",4,,,1.00,1.50,1.25,1.25,1.25,1.50,1.75,1.50,1.00,1.50,2.50,2.25,1.50,2.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
Fall 09,ARCH 677 001,14640,"Hamadeh, Shirine T.",2,N2,4,1.50,1.50,1.25,1.50,1.50,1.25,1.25,1.00,1.25,1.50,1.50,1.00,1.50,3.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Fall 09,ARCH 683 001,14985,"Last, Nana D.",22,,,1.12,1.29,1.06,1.29,1.41,1.47,1.24,1.18,1.12,1.35,1.47,1.18,1.19,3.94,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,0
Fall 09,ARCH 689 001,14966,"Turan, Fatma N.",5,,,1.00,1.00,1.00,1.00,1.00,1.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 09,ARCH 691 001,13964,"Duarte, Jefferson",5,,,2.67,3.00,2.33,2.67,2.33,2.33,3.00,2.67,3.50,3.00,2.67,1.67,2.33,5.00,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1
Fall 09,ARCH 691 001,13964,"Cannady, William T.",5,,,2.33,2.67,2.33,2.67,2.33,2.67,2.33,2.33,2.33,3.00,2.67,1.67,2.33,5.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 09,ARCH 699 001,13043,"Powell, Joe M.",11,,,2.00,1.83,2.00,2.00,1.83,1.83,2.00,2.00,1.67,2.17,2.00,3.00,2.00,1.83,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
Fall 09,ARCH 703 001,10699,"El-Dahdah, Fares",17,,,2.67,2.67,2.67,2.33,2.67,2.56,2.44,2.44,2.33,1.67,1.78,1.44,1.67,4.89,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,8
Fall 09,ARCH 703 001,10699,"Franch Gilabert, Eva",17,,,1.44,1.44,1.89,1.56,1.89,1.89,1.56,1.78,1.67,1.67,1.78,1.44,1.67,4.89,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,8
Fall 09,ARCH 711 001,10702,"El-Dahdah, Fares",3,,,1.67,1.67,1.33,1.67,1.67,1.67,1.67,1.33,1.33,1.67,1.67,1.33,1.67,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2
Fall 09,ARTS 101 001,12279,"Sham, James",12,,,1.91,1.91,1.82,1.64,1.64,1.36,1.82,2.00,1.82,2.18,2.18,1.55,2.27,4.27,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,6
Fall 09,ARTS 101 002,14240,"Smith, George",15,,,2.00,1.86,1.86,1.86,1.86,2.00,1.86,2.00,1.86,2.00,2.14,2.14,2.00,2.67,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,3
Fall 09,ARTS 176 001,13623,"Rogge, Corina E.",24,J8,42,1.15,1.49,1.12,1.22,1.27,1.37,1.39,1.20,1.15,1.37,1.41,1.63,1.39,2.78,41,41,41,41,41,41,41,41,41,41,41,41,41,41,40,40,12
Fall 09,ARTS 205 001,12281,"Hester, Paul",16,,,1.86,1.57,1.14,1.21,1.07,1.07,1.14,1.14,1.14,2.14,1.36,1.21,1.23,3.71,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,3
Fall 09,ARTS 225 001,12283,"Keeton, Darra",13,,,2.10,1.60,1.90,1.40,1.40,1.40,1.60,1.56,1.60,2.40,1.60,1.30,1.70,3.20,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,2
Fall 09,ARTS 225 002,12284,"Sperandio, Christopher J.",19,,,2.28,2.22,1.72,2.00,1.56,1.83,2.17,2.00,1.89,2.22,2.06,1.72,1.83,3.33,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,3
Fall 09,ARTS 301 001,12287,"Sparagana, John L.",10,,,2.00,1.89,1.89,1.67,1.44,1.56,1.67,1.78,1.56,2.00,1.44,1.56,1.78,3.00,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1
Fall 09,ARTS 309 001,14242,"Broker, Karin",9,,,1.88,2.50,1.50,2.63,2.38,1.75,1.50,2.38,1.13,1.88,1.63,1.00,1.13,3.50,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
Fall 09,ARTS 320 001,13321,"Broker, Karin",6,,,2.00,2.00,1.67,1.33,1.50,1.33,1.50,2.00,1.33,1.83,1.50,1.00,1.67,3.17,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,0
Fall 09,ARTS 325 001,12290,"Keeton, Darra",8,,,3.00,2.63,2.25,1.75,1.88,1.63,1.88,2.00,2.25,3.00,2.13,1.63,2.14,2.88,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,4
Fall 09,ARTS 327 001,14657,"Huberman, Brian M.",2,J5,8,2.29,2.00,2.00,1.57,1.86,1.71,1.71,1.72,1.29,2.43,1.86,1.43,2.14,3.43,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,2
Fall 09,ARTS 365 001,12296,"Smith, George",17,,,2.00,2.18,1.41,1.41,1.53,1.76,1.94,1.94,1.59,2.00,1.88,2.12,1.59,1.94,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,9
Fall 09,ARTS 365 002,14969,"Cox-Richard, Lily",6,,,1.33,1.33,1.00,1.00,1.00,1.33,1.00,1.00,1.00,1.33,1.33,1.00,1.33,3.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 09,ARTS 381 001,12300,"Hester, Paul",9,,,1.71,2.00,1.29,1.43,1.14,1.29,1.14,1.29,1.43,2.00,1.43,1.29,1.29,3.57,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
Fall 09,ARTS 386 001,14536,"Keefe, Christina",3,G1,4,1.67,1.33,2.00,1.67,1.33,1.67,1.67,1.67,1.67,2.00,2.00,1.67,1.67,3.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
